Type,OpCo,Plant,Customer,Delivery Date,Movement,Industry,Material_Group
M,North America,US01,201093,2022-04-15,1088.621,4345,2021536
M,North America,US01,101872,2022-05-09,1088.621,4345,2021536
M,North America,US01,201396,2022-05-20,1088.621,1002,2021536
M,North America,US01,201093,2022-06-10,1088.621,4345,2021536
M,North America,US01,201396,2022-06-13,1088.621,1002,2021536
M,North America,US01,101872,2022-06-16,1088.621,4345,2021536
M,North America,US01,101872,2022-06-22,1088.621,4345,2021536
M,North America,US01,203054,2022-06-23,1088.621,4345,2021536
M,North America,US01,201272,2022-07-05,1088.621,4345,2021536
M,North America,US01,201093,2022-07-21,1088.621,4345,2021536
M,North America,US01,201177,2022-07-25,1088.621,4345,2021536
M,North America,US01,101872,2022-08-03,1088.621,4345,2021536
M,North America,US01,203054,2022-08-18,1088.621,4345,2021536
M,North America,US01,201396,2022-08-19,1088.621,1002,2021536
M,North America,US01,201093,2022-08-24,1088.621,4345,2021536
M,North America,US01,101872,2022-09-08,1088.621,4345,2021536
M,North America,US01,201447,2018-03-09,1031.922,1003,2014737
M,North America,US01,201437,2022-03-28,1031.922,1003,2014737
M,North America,US01,202579,2022-01-07,1031.922,1002,2021728
M,North America,US01,202579,2022-05-17,1031.922,1002,2021728
M,North America,US01,100418,2022-06-23,1031.922,1002,2021728
M,North America,US01,200430,2018-02-26,1031.922,1001,2019847
M,North America,US01,100118,2018-02-21,1031.922,2232,2020447
M,North America,US01,100264,2018-02-27,1031.922,2232,2020447
M,North America,US01,201058,2018-03-12,1031.922,2232,2020447
M,North America,US01,202354,2018-03-26,1031.922,2232,2020447
M,North America,US01,100468,2018-04-12,1031.922,2232,2021183
M,North America,US01,100032,2018-04-13,1031.922,2232,2021183
M,North America,US01,201058,2018-04-16,1031.922,2232,2020447
M,North America,US01,100076,2018-05-02,1031.922,2232,2020447
M,North America,US01,100252,2018-05-11,1031.922,2232,2021183
M,North America,US01,202354,2018-05-25,1031.922,2232,2020447
M,North America,US01,100264,2018-05-30,1031.922,2232,2021185
M,North America,US01,100264,2018-06-25,1031.922,2232,2021183
M,North America,US01,202300,2018-07-13,1031.922,5000,2021728
M,North America,US01,201097,2018-07-16,1031.922,2232,2021183
M,North America,US01,201058,2018-08-02,1031.922,2232,2020447
M,North America,US01,201097,2018-08-15,1031.922,2232,2021183
M,North America,US01,100118,2018-08-17,1031.922,2232,2021183
M,North America,US01,100264,2018-08-21,1031.922,2232,2021183
M,North America,US01,100468,2018-08-24,1031.922,2232,2021183
M,North America,US01,201420,2019-01-14,1031.922,4010,2021183
M,North America,US01,201420,2019-03-18,1031.922,4010,2021183
M,North America,US01,103254,2019-03-11,1031.922,4390,2021792
M,North America,US01,202354,2019-04-12,1031.922,4390,2020447
M,North America,US01,100333,2019-05-01,1031.922,4390,2021183
M,North America,US01,100333,2019-05-08,1031.922,4390,2021183
M,North America,US01,103575,2019-08-23,1031.922,4390,2021792
M,North America,US01,103575,2019-11-08,1031.922,4390,2021792
M,North America,US01,203408,2019-11-08,1031.922,4390,2021183
M,North America,US01,203408,2019-11-18,1031.922,4390,2021183
M,North America,US01,202354,2019-12-26,1031.922,4390,2020447
M,North America,US01,203775,2020-04-10,1031.922,4390,2020447
M,North America,US01,203775,2020-05-29,1031.922,4390,2021183
M,North America,US01,201298,2020-07-10,1031.922,4390,2020447
M,North America,US01,201298,2020-08-13,1031.922,4390,2020447
M,North America,US01,201420,2022-02-07,1031.922,4010,2021183
M,North America,US01,203673,2022-02-07,1031.922,4075,2021186
M,North America,US01,201420,2022-04-11,1031.922,4010,2021183
M,North America,US01,201420,2022-08-11,1031.922,4010,2021183
M,North America,US01,201420,2022-09-19,1031.922,4010,2021183
M,North America,US01,201272,2021-12-10,1088.621,4345,2021536
M,North America,US01,201318,2018-03-15,1088.621,2014,2007175
M,North America,US01,201318,2018-04-12,1088.621,2014,2007175
M,North America,US01,201319,2018-04-26,1088.621,2014,2007175
M,North America,US01,201161,2018-05-04,1088.621,2013,2007175
M,North America,US01,201318,2018-05-22,1088.621,2014,2007175
M,North America,US01,200703,2018-05-24,1088.621,2013,2007175
M,North America,US01,201319,2018-06-13,1088.621,2014,2007175
M,North America,US01,201318,2018-07-03,1088.621,2014,2007175
M,North America,US01,201319,2018-08-07,1088.621,2014,2007175
M,North America,US01,201319,2018-08-22,1088.621,2014,2007175
M,North America,US01,201318,2018-10-11,1088.621,2014,2007175
M,North America,US01,200703,2018-10-31,1088.621,2013,2007175
M,North America,US01,201161,2018-11-07,1088.621,2013,2007175
M,North America,US01,201318,2018-11-14,1088.621,2014,2007175
M,North America,US01,201319,2018-11-21,1088.621,2014,2007175
M,North America,US01,201318,2018-12-11,1088.621,2014,2007175
M,North America,US01,201319,2018-12-17,1088.621,2014,2007175
M,North America,US01,200703,2018-12-18,1088.621,2013,2007175
M,North America,US01,201318,2019-01-03,1088.621,2014,2007175
M,North America,US01,201161,2019-01-10,1088.621,2013,2007175
M,North America,US01,100344,2019-01-16,1088.621,2014,2007175
M,North America,US01,100344,2019-01-29,1088.621,2014,2007175
M,North America,US01,201319,2019-02-06,1088.621,2014,2007175
M,North America,US01,201161,2019-03-11,1088.621,2013,2007175
M,North America,US01,201319,2019-04-09,1088.621,2014,2007175
M,North America,US01,201318,2019-04-11,1088.621,2014,2007175
M,North America,US01,201161,2019-04-29,1088.621,2013,2007175
M,North America,US01,201318,2019-05-17,1088.621,2014,2007175
M,North America,US01,201319,2019-05-24,1088.621,2014,2007175
M,North America,US01,201161,2019-06-24,1088.621,2013,2007175
M,North America,US01,201318,2019-07-10,1088.621,2014,2007175
M,North America,US01,200703,2019-07-22,1088.621,2013,2007175
M,North America,US01,200703,2019-07-26,1088.621,2013,2007175
M,North America,US01,200703,2019-08-07,1088.621,2013,2007175
M,North America,US01,200703,2019-08-12,1088.621,2013,2007175
M,North America,US01,201319,2019-08-15,1088.621,2014,2007175
M,North America,US01,200703,2019-08-30,1088.621,2013,2007175
M,North America,US01,200703,2019-09-13,1088.621,2013,2007175
M,North America,US01,200703,2019-09-25,1088.621,2013,2007175
M,North America,US01,201318,2019-10-17,1088.621,2014,2007175
M,North America,US01,201319,2019-10-22,1088.621,2014,2007175
M,North America,US01,200703,2019-10-28,1088.621,2013,2007175
M,North America,US01,201318,2019-11-21,1088.621,2014,2007175
M,North America,US01,100344,2019-12-02,1088.621,2014,2007175
M,North America,US01,200703,2019-12-06,1088.621,2013,2007175
M,North America,US01,100344,2019-12-27,1088.621,2014,2007175
M,North America,US01,201319,2020-01-03,1088.621,2014,2007175
M,North America,US01,201318,2020-01-09,1088.621,2014,2007175
M,North America,US01,100344,2020-01-10,1088.621,2013,2007175
M,North America,US01,200703,2020-01-16,1088.621,2013,2007175
M,North America,US01,201318,2020-01-23,1088.621,2013,2007175
M,North America,US01,100344,2020-01-24,1088.621,2013,2007175
M,North America,US01,100344,2020-02-12,1088.621,2013,2007175
M,North America,US01,200703,2020-02-18,1088.621,2013,2007175
M,North America,US01,100344,2020-02-21,1088.621,2013,2007175
M,North America,US01,201319,2020-03-27,1088.621,2013,2007175
M,North America,US01,200703,2020-05-04,1088.621,2013,2007175
M,North America,US01,201318,2020-05-06,1088.621,2013,2007175
M,North America,US01,200703,2020-05-21,1088.621,2013,2007175
M,North America,US01,200703,2020-05-29,1088.621,2013,2007175
M,North America,US01,200703,2020-06-09,1088.621,2013,2007175
M,North America,US01,200703,2020-06-25,1088.621,2013,2007175
M,North America,US01,201319,2020-06-26,1088.621,2013,2007175
M,North America,US01,203919,2020-06-30,1088.621,2013,2007175
M,North America,US01,200703,2020-07-07,1088.621,2013,2007175
M,North America,US01,201161,2020-07-14,1088.621,2013,2007175
M,North America,US01,200703,2020-07-17,1088.621,2013,2007175
M,North America,US01,200703,2020-07-28,1088.621,2013,2007175
M,North America,US01,203919,2020-08-12,1088.621,2013,2007175
M,North America,US01,200703,2020-08-14,1088.621,2013,2007175
M,North America,US01,203919,2020-08-18,1088.621,2013,2007175
M,North America,US01,100344,2020-09-15,1088.621,2013,2007175
M,North America,US01,100344,2020-09-23,1088.621,2013,2007175
M,North America,US01,201318,2020-09-25,1088.621,2013,2007175
M,North America,US01,201161,2020-09-29,1088.621,2013,2007175
M,North America,US01,100344,2020-10-07,1088.621,2013,2007175
M,North America,US01,201161,2020-11-03,1088.621,2013,2007175
M,North America,US01,203919,2020-11-23,1088.621,2013,2007175
M,North America,US01,201161,2021-01-11,1088.621,2013,2007175
M,North America,US01,201319,2021-01-25,1088.621,2013,2007175
M,North America,US01,201318,2021-03-04,1088.621,2013,2007175
M,North America,US01,200703,2021-03-16,1088.621,2013,2007175
M,North America,US01,200703,2021-03-29,1088.621,2013,2007175
M,North America,US01,200703,2021-04-06,1088.621,2013,2007175
M,North America,US01,201319,2021-04-21,1088.621,2013,2007175
M,North America,US01,201318,2021-05-11,1088.621,2013,2007175
M,North America,US01,200703,2021-09-01,1088.621,2013,2007175
M,North America,US01,200703,2021-09-14,1088.621,2013,2007175
M,North America,US01,100420,2021-10-26,1088.621,2013,2007175
M,North America,US01,100344,2021-12-02,1088.621,2013,2007175
M,North America,US01,203919,2022-03-07,1088.621,4050,2007175
M,North America,US01,100344,2022-03-30,1088.621,4045,2007175
M,North America,US01,201161,2022-06-07,1088.621,4050,2007175
M,North America,US01,201161,2022-08-04,1088.621,4050,2007175
M,North America,US01,201319,2022-09-01,1088.621,2019,2007175
M,North America,US01,201318,2021-03-31,1088.621,2013,2007175
M,North America,US01,200703,2020-07-24,1088.621,2013,2007175
M,North America,US01,201391,2022-09-26,1088.621,4345,2021536
M,North America,US01,101074,2017-09-21,15.876,2013,2007683
M,North America,US01,200703,2017-10-16,15.876,4355,2007683
M,North America,US01,203004,2017-12-14,15.876,2013,2007683
M,North America,US01,200703,2016-02-15,15.876,4355,2007683
M,North America,US01,200703,2016-06-28,15.876,4355,2007683
M,North America,US01,101074,2016-07-19,15.876,2013,2007683
M,North America,US01,200703,2016-07-19,15.876,4355,2007683
M,North America,US01,200703,2016-08-23,15.876,4355,2007683
M,North America,US01,201283,2016-09-15,15.876,3025,2007683
M,North America,US01,100467,2016-10-07,15.876,2013,2007683
M,North America,US01,200623,2017-03-15,15.876,2013,2007683
M,North America,US01,100467,2017-04-20,15.876,2013,2007683
M,North America,US01,200703,2017-05-08,15.876,4355,2007683
M,North America,US01,200703,2017-05-23,15.876,4355,2007683
M,North America,US01,201435,2015-08-25,15.876,1003,2020462
M,North America,US01,201448,2016-04-29,1031.922,1003,2014737
M,North America,US01,201448,2016-07-20,1031.922,1003,2014737
M,North America,US01,201437,2016-08-08,1031.922,1003,2014737
M,North America,US01,201447,2016-08-17,1031.922,1003,2014737
M,North America,US01,201448,2016-12-19,1031.922,1003,2014737
M,North America,US01,201447,2017-02-14,1031.922,1003,2014737
M,North America,US01,201448,2017-02-22,1031.922,1003,2014737
M,North America,US01,201448,2017-03-29,1031.922,1003,2014737
M,North America,US01,201447,2017-06-21,1031.922,1003,2014737
M,North America,US01,201447,2017-07-25,1031.922,1003,2014737
M,North America,US01,201448,2017-08-21,1031.922,1003,2014737
M,North America,US01,200433,2017-04-10,15.876,1002,2016988
M,North America,US01,201435,2017-06-22,15.876,1002,2016581
M,North America,US01,200710,2016-01-05,15.876,3025,2003162
M,North America,US01,100434,2017-07-14,1031.922,3025,2020907
M,North America,US01,201058,2018-01-30,1031.922,2232,2020447
M,North America,US01,100264,2018-02-27,1031.922,2232,2021183
M,North America,US01,100333,2015-12-08,1031.922,2232,2020447
M,North America,US01,100333,2016-03-15,1031.922,2232,2020447
M,North America,US01,100264,2016-05-24,1031.922,2232,2020447
M,North America,US01,100137,2016-06-01,1031.922,2232,2020447
M,North America,US01,201393,2016-06-24,1031.922,2232,2020447
M,North America,US01,100137,2016-06-27,1031.922,2232,2020447
M,North America,US01,100264,2016-07-06,1031.922,2232,2020447
M,North America,US01,100333,2016-07-11,1031.922,2232,2020447
M,North America,US01,101807,2016-07-11,1031.922,2232,2020447
M,North America,US01,100137,2016-07-25,1031.922,2232,2020447
M,North America,US01,201393,2016-07-29,1031.922,2232,2020447
M,North America,US01,100264,2016-08-10,1031.922,2232,2020447
M,North America,US01,100076,2016-08-22,1031.922,2232,2020447
M,North America,US01,201393,2016-09-09,1031.922,2232,2020447
M,North America,US01,100076,2016-09-16,1031.922,2232,2020447
M,North America,US01,100118,2016-09-23,1031.922,2232,2020447
M,North America,US01,100137,2016-09-27,1031.922,2232,2020447
M,North America,US01,100264,2016-10-04,1031.922,2232,2020447
M,North America,US01,201393,2016-10-07,1031.922,2232,2020447
M,North America,US01,100252,2016-10-13,1031.922,2232,2020447
M,North America,US01,100137,2016-10-17,1031.922,2232,2020447
M,North America,US01,100137,2016-11-07,1031.922,2232,2020447
M,North America,US01,100264,2016-11-09,1031.922,2232,2020447
M,North America,US01,100252,2016-11-16,1031.922,2232,2020447
M,North America,US01,201393,2016-11-23,1031.922,2232,2020447
M,North America,US01,100076,2016-11-28,1031.922,2232,2020447
M,North America,US01,100252,2016-11-30,1031.922,2232,2020447
M,North America,US01,100264,2016-12-07,1031.922,2232,2021183
M,North America,US01,100264,2016-12-12,1031.922,2232,2020447
M,North America,US01,100076,2016-12-21,1031.922,2232,2020447
M,North America,US01,100252,2016-12-28,1031.922,2232,2020447
M,North America,US01,201097,2016-12-29,1031.922,2232,2021183
M,North America,US01,201393,2016-12-30,1031.922,2232,2020447
M,North America,US01,100252,2017-01-24,1031.922,2232,2020447
M,North America,US01,201097,2017-01-25,1031.922,2232,2020447
M,North America,US01,100076,2017-01-25,1031.922,2232,2020447
M,North America,US01,201393,2017-02-03,1031.922,2232,2020447
M,North America,US01,100252,2017-02-03,1031.922,2232,2020447
M,North America,US01,201420,2017-02-14,1031.922,2232,2021183
M,North America,US01,100252,2017-02-27,1031.922,2232,2020447
M,North America,US01,100076,2017-02-27,1031.922,2232,2020447
M,North America,US01,100264,2017-03-06,1031.922,2232,2020447
M,North America,US01,100264,2017-03-13,1031.922,2232,2020447
M,North America,US01,100252,2017-03-20,1031.922,2232,2020447
M,North America,US01,100264,2017-03-21,1031.922,2232,2020447
M,North America,US01,100264,2017-03-22,1031.922,2232,2021185
M,North America,US01,201097,2017-03-22,1031.922,2232,2021183
M,North America,US01,100076,2017-03-24,1031.922,2232,2020447
M,North America,US01,201298,2017-03-27,15.876,2232,2019891
M,North America,US01,201393,2017-03-31,1031.922,2232,2020447
M,North America,US01,100264,2017-04-03,1031.922,2232,2021183
M,North America,US01,100118,2017-04-04,1031.922,2232,2021183
M,North America,US01,100264,2017-04-04,1031.922,2232,2020447
M,North America,US01,100264,2017-04-17,1031.922,2232,2020447
M,North America,US01,100076,2017-04-18,1031.922,2232,2020447
M,North America,US01,100252,2017-04-18,1031.922,2232,2020447
M,North America,US01,100264,2017-05-02,1031.922,2232,2020447
M,North America,US01,100252,2017-05-11,1031.922,2232,2020447
M,North America,US01,201393,2017-05-12,1031.922,2232,2020447
M,North America,US01,201097,2017-05-19,1031.922,2232,2020447
M,North America,US01,100150,2017-05-31,1031.922,2232,2020447
M,North America,US01,100076,2017-06-07,1031.922,2232,2020447
M,North America,US01,201393,2017-06-08,1031.922,2232,2021183
M,North America,US01,202354,2017-06-09,1031.922,2232,2020447
M,North America,US01,100264,2017-06-14,1031.922,2232,2021185
M,North America,US01,100264,2017-06-16,1031.922,2232,2021185
M,North America,US01,100076,2017-06-29,1031.922,2232,2020447
M,North America,US01,201393,2017-07-07,1031.922,2232,2020447
